LTER_site,local_site,year,date,block,plot,code,snow,N,temp,JGS_code,USDA_code,USDA_name,growth_habit,hits
NWT,itex,2006,8/23/2006,1,14,PXW,P,X,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,14,PXW,P,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,13
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,11
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,31
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,15
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,20
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,litter,2LTR,Litter,NA,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,LUZSPI,LUSP4,Luzula spicata,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,15,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,11
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,7
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,10
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,37
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,10
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,litter,2LTR,Litter,NA,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,LUZSPI,LUSP4,Luzula spicata,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,MERLAN,MELA3,Mertensia lanceolata,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/23/2006,1,16,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,8
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,14
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,CASOCC,CAOC4,Castilleja occidentalis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,CHIJAM,CHJA,Chionophila jamesii,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,26
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,12
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,21
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,litter,2LTR,Litter,NA,16
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,MERLAN,MELA3,Mertensia lanceolata,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,POTDIV,PODI2,Potentilla diversifolia,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,17,XNX,X,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,CHIJAM,CHJA,Chionophila jamesii,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,51
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,15
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,litter,2LTR,Litter,NA,15
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,18,XXW,X,X,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,43
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,27
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,litter,2LTR,Litter,NA,15
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,MERLAN,MELA3,Mertensia lanceolata,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,SWEPER,SWPE,Swertia perennis,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,19,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,43
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,25
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,litter,2LTR,Litter,NA,9
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,MERLAN,MELA3,Mertensia lanceolata,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,20,XNX,X,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,22
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,bare,2BARE,Bare Ground,NA,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,CASOCC,CAOC4,Castilleja occidentalis,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,CHIJAM,CHJA,Chionophila jamesii,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,41
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,ERISIM,ERSI3,Erigeron simplex,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,GENALG,GEAL2,Gentiana algida,forb,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,12
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,litter,2LTR,Litter,NA,11
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,MERLAN,MELA3,Mertensia lanceolata,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,21,XXW,X,X,W,TRISPI,TRSP2,Trisetum spicatum,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,75
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,7
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,litter,2LTR,Litter,NA,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,22,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,55
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,FESBRA,FEBR,Festuca brachyphylla,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,GENALG,GEAL2,Gentiana algida,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,24
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,litter,2LTR,Litter,NA,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,MERLAN,MELA3,Mertensia lanceolata,forb,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,23,XNW,X,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,13
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,bare,2BARE,Bare Ground,NA,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,BISVIV,POVI3,Polygonum viviparum,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,CALLEP,CALE4,Caltha leptosepala,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,CASOCC,CAOC4,Castilleja occidentalis,forb,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,34
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,ERISIM,ERSI3,Erigeron simplex,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,GENALG,GEAL2,Gentiana algida,forb,12
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,15
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,litter,2LTR,Litter,NA,9
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,LLOSER,LLSE,Lloydia serotina,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,RHOINT,RHIN11,Rhodiola integrifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,24,XXX,X,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,ARTSCO,ARSC,Artemisia scopulorum,forb,14
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,BISBIS,POBI6,Polygonum bistortoides,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,30
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,GENALG,GEAL2,Gentiana algida,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,33
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,litter,2LTR,Litter,NA,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,STELON,STLOL7,Stellaria longipes ssp. longipes,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,25,PNX,P,N,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,ARTSCO,ARSC,Artemisia scopulorum,forb,20
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,bare,2BARE,Bare Ground,NA,6
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,BISBIS,POBI6,Polygonum bistortoides,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,CALLEP,CALE4,Caltha leptosepala,forb,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,CHIJAM,CHJA,Chionophila jamesii,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,DESCAE,DECE,Deschampsia cespitosa,graminoid,31
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,GENALG,GEAL2,Gentiana algida,forb,4
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,GEUROS,GEROT,Geum rossii var. turbinatum,forb,21
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,litter,2LTR,Litter,NA,11
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,POTDIV,PODI2,Potentilla diversifolia,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,26,PXX,P,X,X,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,ARTSCO,ARSC,Artemisia scopulorum,forb,10
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,bare,2BARE,Bare Ground,NA,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,BISBIS,POBI6,Polygonum bistortoides,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,BISVIV,POVI3,Polygonum viviparum,forb,1
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,CALLEP,CALE4,Caltha leptosepala,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,CARSCO,CASCS2,Carex scopulorum var. scopulorum,graminoid,3
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,DESCAE,DECE,Deschampsia cespitosa,graminoid,32
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,GENALG,GEAL2,Gentiana algida,forb,5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,GEUROS,GEROT,Geum rossii var. turbinatum,forb,21
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,litter,2LTR,Litter,NA,12
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,moss,2MOSS,Moss,nonvascular,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,SALGLA,SAGLV,Salix glauca ssp. glauca var. villosa,shrub,2
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,27,PNW,P,N,W,TRIPAR,TRPAP,Trifolium parryi ssp. parryi,forb,7
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,28,PXW,P,X,W,ARTSCO,ARSC,Artemisia scopulorum,forb,18
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,28,PXW,P,X,W,bare,2BARE,Bare Ground,NA,10
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,28,PXW,P,X,W,BISBIS,POBI6,Polygonum bistortoides,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,28,PXW,P,X,W,BISVIV,POVI3,Polygonum viviparum,forb,0.5
,,,,,,,,,,,,,,
NWT,itex,2006,8/22/2006,2,28,PXW,P,X,W,CALLEP,CALE4,Caltha leptosepala,forb,3
,,,,,,,,,,,,,,
